"","id","experiment","problems","too.many.faces","age","educ","caucasian","hisp","black","middle.east","pacific.isl","native.am","south.asian","east.asian","southeast.asian","female","exclude","time","main.rating","time.spent","seen.before","face"
"QTRX17943364.38","QTRX17943364","likeability","No",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",38,-20,6.304,2,"39"
"QTRX91104654.38","QTRX91104654","likeability","nope",0,39,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",38,58,14.69,2,"39"
"QTRX71072847.38","QTRX71072847","likeability","No",0,18,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",38,-63,7.709,2,"39"
"QTRX23021022.38","QTRX23021022","likeability","",0,53,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",38,-39,9.387,2,"39"
"QTRX77242402.38","QTRX77242402","likeability","Nope!",0,24,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",38,15,6.51,2,"39"
"QTRX82994465.38","QTRX82994465","likeability","No problem",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,1,0,0,0,"no",38,74,14.562,2,"39"
"QTRX81924240.38","QTRX81924240","likeability","",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",38,-58,5.56,2,"39"
"QTRX29619820.38","QTRX29619820","likeability","No problems.  One of those early ones was fricking hideous, though. As in, call the army and destroy it. As in, if we're taken over by evil robot overlords, it'd be that one, in charge of the revolt.",0,37,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",38,-82,16.13,2,"39"
"QTRX56211195.38","QTRX56211195","likeability","No",0,43,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",38,-41,8.613,2,"39"
"QTRX50087399.38","QTRX50087399","likeability","None at all",0,32,"b.HS.only",1,0,0,0,0,0,0,0,1,0,"no",38,0,6.973,2,"39"
"QTRX42340665.38","QTRX42340665","likeability","No",0,38,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",38,30,6.746,2,"39"
"QTRX58850256.38","QTRX58850256","likeability","no",0,34,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",38,11,39.59,2,"39"
"QTRX53850759.38","QTRX53850759","likeability","No",0,44,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",38,0,12.499,2,"39"
"QTRX16555933.38","QTRX16555933","likeability","Nope",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",38,10,7.101,2,"39"
"QTRX67320868.38","QTRX67320868","likeability","No",0,33,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",38,20,13.423,2,"39"
"QTRX53394182.38","QTRX53394182","likeability","No issues, no confusion - everything went smoothly and was understandable.",0,29,"b.HS.only",0,0,0,0,1,0,0,0,0,0,"no",38,-10,6.555,2,"39"
"QTRX10914802.38","QTRX10914802","likeability","Some - I though I was supposed to say if I saw a face on the thumbnail also - I messed up on 1, then realized it did not include the thumbnails.",0,58,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",38,55,24.178,1,"39"
"QTRX70188104.38","QTRX70188104","likeability","None",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",38,-73,5.754,2,"39"
"QTRX14540034.38","QTRX14540034","likeability","",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",38,66,7.61,2,"39"
"QTRX95317790.38","QTRX95317790","likeability","No.",0,29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",38,-5,10.699,2,"39"
"QTRX94952971.38","QTRX94952971","likeability","This was an interesting study, thank you for not making it be boring. ",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",38,-19,11.918,2,"39"
"QTRX69101667.38","QTRX69101667","likeability","No, I didn't have any problems or confusion.",0,34,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",38,15,10.095,2,"39"
"QTRX80487494.38","QTRX80487494","likeability","no",0,27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",38,-60,18.407,2,"39"
"QTRX39701936.38","QTRX39701936","likeability","No",0,36,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",38,2,9.505,2,"39"
"QTRX13221974.38","QTRX13221974","likeability","no problems or confusion",0,35,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",38,20,6.175,2,"39"
"QTRX87901106.38","QTRX87901106","likeability","Nope",0,35,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",38,-20,8.189,2,"39"
"QTRX36600144.38","QTRX36600144","likeability","no",0,32,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",38,-10,8.135,2,"39"
"QTRX93668599.38","QTRX93668599","likeability","no",0,34,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",38,-20,9.09,2,"39"
"QTRX37254261.38","QTRX37254261","likeability","nope",0,54,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",38,0,7.761,1,"39"
"QTRX47591399.38","QTRX47591399","likeability","Yes, the whole thing is loading very slowly. A lot of messages w/""internal server error"". Had to refresh multiple times. Had to close tab multiple times.",0,26,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,1,"no",38,75,10.015,2,"39"
"QTRX68977761.38","QTRX68977761","likeability","",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,1,1,1,"no",38,-39,6.374,2,"39"
"QTRX40755533.38","QTRX40755533","likeability","no",0,60,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",38,-34,10.571,2,"39"
"QTRX78273933.38","QTRX78273933","likeability","",0,42,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",38,40,7.604,2,"39"
"QTRX22257151.38","QTRX22257151","likeability","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",38,-73,8.632,2,"39"
"QTRX67935825.38","QTRX67935825","likeability","no",0,51,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",38,29,3.648,2,"39"
"QTRX51127622.38","QTRX51127622","likeability","",0,39,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,0,"no",38,22,8.675,2,"39"
"QTRX92432498.38","QTRX92432498","likeability","No.",0,35,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",38,-44,4.505,2,"39"
"QTRX92136871.38","QTRX92136871","likeability","None",0,48,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",38,-21,16.465,2,"39"
"QTRX50004345.38","QTRX50004345","likeability","no",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",38,-81,4.585,2,"39"
"QTRX50031749.38","QTRX50031749","likeability","",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",38,9,6.7,2,"39"
"QTRX92842890.38","QTRX92842890","likeability","No",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",38,-25,4.502,2,"39"
"QTRX44814667.38","QTRX44814667","likeability","no",0,51,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",38,-38,13.508,2,"39"
"QTRX77646814.38","QTRX77646814","likeability","no",0,48,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",38,100,6.348,2,"39"
"QTRX27159225.39","QTRX27159225","likeability","no",0,25,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",39,-25,6.685,1,"40"
"QTRX73286051.39","QTRX73286051","likeability","No",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,-12,5.56,2,"40"
"QTRX36980247.39","QTRX36980247","likeability","",0,24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",39,42,2.351,2,"40"
"QTRX95026138.39","QTRX95026138","likeability","",0,42,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",39,45,5.811,2,"40"
"QTRX99730826.39","QTRX99730826","likeability","no",0,51,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",39,38,10.208,2,"40"
"QTRX50405215.39","QTRX50405215","likeability","no confusion or technical problems",0,23,"c.2.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",39,-5,5.119,2,"40"
"QTRX64600458.39","QTRX64600458","likeability","no",0,33,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",39,28,6.19,2,"40"
"QTRX13402532.39","QTRX13402532","likeability","No, not at all.",0,38,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,29,16.151,2,"40"
"QTRX31394357.39","QTRX31394357","likeability","No",0,56,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",39,-10,11.637,2,"40"
"QTRX53304542.39","QTRX53304542","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,-79,9.134,2,"40"
"QTRX38641665.39","QTRX38641665","likeability","Not at all.",0,36,"Post.Grad.Degree",0,1,0,0,0,0,0,0,0,1,"no",39,-6,9.437,2,"40"
"QTRX76783618.39","QTRX76783618","likeability","No.",0,26,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",39,70,10.907,2,"40"
"QTRX69129402.39","QTRX69129402","likeability","none",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,16,15.253,1,"40"
"QTRX54005738.39","QTRX54005738","likeability","",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",39,-100,8.552,2,"40"
"QTRX53055524.39","QTRX53055524","likeability","None",0,28,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",39,-60,6.855,2,"40"
"QTRX26891186.39","QTRX26891186","likeability","No.",0,43,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,90,9.702,2,"40"
"QTRX93958504.39","QTRX93958504","likeability","",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,22,8.501,2,"40"
"QTRX46906438.39","QTRX46906438","likeability","No",0,31,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,19,2.864,2,"40"
"QTRX68954622.39","QTRX68954622","likeability","",0,48,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",39,75,9.729,2,"40"
"QTRX58161761.39","QTRX58161761","likeability","no",0,44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,3,6.195,2,"40"
"QTRX67080730.39","QTRX67080730","likeability","no",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,64,4.985,2,"40"
"QTRX36816792.39","QTRX36816792","likeability","Not at all.  ",0,44,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",39,-18,14.415,2,"40"
"QTRX56211195.39","QTRX56211195","likeability","No",0,43,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",39,0,10.088,2,"40"
"QTRX34530059.39","QTRX34530059","likeability","No.",0,19,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",39,-20,7.568,2,"40"
"QTRX15216797.39","QTRX15216797","likeability","no",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",39,-20,6.591,2,"40"
"QTRX77360355.39","QTRX77360355","likeability","Nope.",0,26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,-21,6.683,2,"40"
"QTRX22198805.39","QTRX22198805","likeability","No",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,14,11.138,2,"40"
"QTRX69329730.39","QTRX69329730","likeability","no",0,47,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",39,53,8.862,2,"40"
"QTRX54386545.39","QTRX54386545","likeability","No.",0,42,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",39,40,12.016,2,"40"
"QTRX80313004.39","QTRX80313004","likeability","no",0,37,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",39,7,6.504,2,"40"
"QTRX51783769.39","QTRX51783769","likeability","no",0,52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",39,10,8.723,2,"40"
"QTRX17722301.39","QTRX17722301","likeability","",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",39,-39,4.03,2,"40"
"QTRX71504920.39","QTRX71504920","likeability","no",0,43,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",39,-21,13.842,2,"40"
"QTRX56715605.39","QTRX56715605","likeability","",0,30,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",39,-2,4.215,2,"40"
"QTRX22832122.39","QTRX22832122","likeability","No",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",39,-40,9.728,2,"40"
"QTRX43673327.39","QTRX43673327","likeability","no confusion",0,49,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",39,46,5.377,2,"40"
"QTRX53850759.39","QTRX53850759","likeability","No",0,44,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",39,-10,7.802,2,"40"
"QTRX10914802.39","QTRX10914802","likeability","Some - I though I was supposed to say if I saw a face on the thumbnail also - I messed up on 1, then realized it did not include the thumbnails.",0,58,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",39,23,15.57,2,"40"
"QTRX70188104.39","QTRX70188104","likeability","None",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",39,-76,5.013,2,"40"
"QTRX83494909.39","QTRX83494909","likeability","No. To the below question, I could have looked at more - that was fun!",0,52,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",39,40,25.386,2,"40"
"QTRX70498161.39","QTRX70498161","likeability","No",0,61,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",39,42,8.557,2,"40"
"QTRX27886220.39","QTRX27886220","likeability","",0,33,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",39,60,7.768,2,"40"
"QTRX72101770.39","QTRX72101770","likeability","No",0,24,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,0,"no",39,-30,17.984,2,"40"
"QTRX58918783.39","QTRX58918783","likeability","No",0,42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",39,2,8.749,2,"40"
"QTRX29707802.39","QTRX29707802","likeability","No",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,0,4.86,2,"40"
"QTRX93668599.39","QTRX93668599","likeability","no",0,34,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",39,-10,8.417,2,"40"
"QTRX72269157.39","QTRX72269157","likeability","No.  Thank you",0,51,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",39,1,14.713,2,"40"
"QTRX77065859.39","QTRX77065859","likeability","No",0,52,"Post.Grad.Degree",1,0,0,0,0,0,0,1,0,1,"no",39,50,5.965,2,"40"
"QTRX22257151.39","QTRX22257151","likeability","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",39,-31,8.399,2,"40"
"QTRX67935825.39","QTRX67935825","likeability","no",0,51,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,0,16.685,2,"40"
"QTRX57146741.39","QTRX57146741","likeability","No",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",39,-40,11.131,2,"40"
"QTRX60907046.39","QTRX60907046","likeability","nope",0,31,"b.HS.only",0,0,0,0,0,0,0,0,1,1,"no",39,-20,5.365,2,"40"
"QTRX50031749.39","QTRX50031749","likeability","",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,50,9.766,2,"40"
"QTRX66662322.39","QTRX66662322","likeability","no",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",39,28,7.987,2,"40"
"QTRX73130266.39","QTRX73130266","likeability","Yes, the pictures were having issues loading - on numerous occasions. Also, had server error messages as well - a few times. ",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",39,62,30.333,2,"40"
"QTRX42544723.39","QTRX42544723","likeability","No",0,54,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",39,-2,19.532,2,"40"
"QTRX44814667.39","QTRX44814667","likeability","no",0,51,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",39,-12,11.787,2,"40"
"QTRX34495524.40","QTRX34495524","likeability","No.",0,43,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,0,"no",40,-27,11.033,2,"41"
"QTRX57438736.40","QTRX57438736","likeability","no",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-79,5.428,2,"41"
"QTRX67188010.40","QTRX67188010","likeability","",0,29,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",40,-100,6.393,2,"41"
"QTRX23763466.40","QTRX23763466","likeability","none ",0,24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",40,-90,12.996,2,"41"
"QTRX99730826.40","QTRX99730826","likeability","no",0,51,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",40,-19,12.604,2,"41"
"QTRX48350058.40","QTRX48350058","likeability","No",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,11,4.884,1,"41"
"QTRX76930572.40","QTRX76930572","likeability","no",0,43,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",40,95,14.759,2,"41"
"QTRX13402532.40","QTRX13402532","likeability","No, not at all.",0,38,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-92,6.329,2,"41"
"QTRX31394357.40","QTRX31394357","likeability","No",0,56,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",40,80,22.867,1,"41"
"QTRX93423399.40","QTRX93423399","likeability","No ",0,35,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",40,-28,7.995,2,"41"
"QTRX76783618.40","QTRX76783618","likeability","No.",0,26,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",40,-29,8.823,2,"41"
"QTRX93339751.40","QTRX93339751","likeability","no",0,43,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",40,-85,19.151,2,"41"
"QTRX18797410.40","QTRX18797410","likeability","NO",0,22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",40,81,4.735,2,"41"
"QTRX74297548.40","QTRX74297548","likeability","No",0,33,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-40,5.408,2,"41"
"QTRX69129402.40","QTRX69129402","likeability","none",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,23,10.559,1,"41"
"QTRX80076731.40","QTRX80076731","likeability","Got an iFrame error but the questionnaire came up fine still",0,23,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,26,8.931,2,"41"
"QTRX75607097.40","QTRX75607097","likeability","no",0,23,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",40,-52,9.658,2,"41"
"QTRX68914642.40","QTRX68914642","likeability","No",0,29,"d.4.Yr.Coll",0,1,0,0,0,0,1,0,0,0,"no",40,10,26.241,2,"41"
"QTRX64438582.40","QTRX64438582","likeability","No",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-100,3.366,2,"41"
"QTRX69916514.40","QTRX69916514","likeability","no",0,57,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-21,10.078,2,"41"
"QTRX50652976.40","QTRX50652976","likeability","No",0,32,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,0,9.446,2,"41"
"QTRX98180935.40","QTRX98180935","likeability","",0,19,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-50,9.732,2,"41"
"QTRX91104654.40","QTRX91104654","likeability","nope",0,39,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",40,-51,14.773,2,"41"
"QTRX75564846.40","QTRX75564846","likeability","No.",0,34,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",40,-18,5.767,2,"41"
"QTRX77300660.40","QTRX77300660","likeability","no",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-20,13.151,2,"41"
"QTRX78989910.40","QTRX78989910","likeability","No",0,25,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",40,58,5.976,2,"41"
"QTRX15216797.40","QTRX15216797","likeability","no",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",40,-100,7.001,2,"41"
"QTRX82838178.40","QTRX82838178","likeability","",1,27,"b.HS.only",0,1,0,0,0,0,0,0,0,0,"no",40,12,8.323,2,"41"
"QTRX42469612.40","QTRX42469612","likeability","No confusion or problems. ",0,26,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",40,-14,10.456,2,"41"
"QTRX80313004.40","QTRX80313004","likeability","no",0,37,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",40,-9,6.751,2,"41"
"QTRX19349372.40","QTRX19349372","likeability","Worked well. Thank you",0,30,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,59,7.185,2,"41"
"QTRX88394516.40","QTRX88394516","likeability","",0,42,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-75,5.634,2,"41"
"QTRX91580973.40","QTRX91580973","likeability","",0,51,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",40,-60,10.824,2,"41"
"QTRX23539077.40","QTRX23539077","likeability","no, none",0,47,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",40,-40,4.257,2,"41"
"QTRX48848377.40","QTRX48848377","likeability","None",0,40,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",40,-35,9.215,2,"41"
"QTRX22720204.40","QTRX22720204","likeability","",0,29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",40,-100,4.565,2,"41"
"QTRX56052838.40","QTRX56052838","likeability","",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-41,7.273,2,"41"
"QTRX78275130.40","QTRX78275130","likeability","No",0,29,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",40,-22,16.267,2,"41"
"QTRX68832880.40","QTRX68832880","likeability","",0,28,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",40,-75,18.558,2,"41"
"QTRX97019210.40","QTRX97019210","likeability","no",0,43,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,1,"no",40,-25,14.077,2,"41"
"QTRX14540034.40","QTRX14540034","likeability","",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,25,6.096,2,"41"
"QTRX79745692.40","QTRX79745692","likeability","no",0,36,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",40,-25,9.361,2,"41"
"QTRX83435732.40","QTRX83435732","likeability","",0,26,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,0,"no",40,43,13.517,2,"41"
"QTRX50554026.40","QTRX50554026","likeability","No",0,29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",40,-2,5.092,2,"41"
"QTRX80487494.40","QTRX80487494","likeability","no",0,27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",40,-40,16.823,2,"41"
"QTRX39701936.40","QTRX39701936","likeability","No",0,36,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",40,-83,12.195,2,"41"
"QTRX72027391.40","QTRX72027391","likeability","none",0,44,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-80,7.804,2,"41"
"QTRX78110958.40","QTRX78110958","likeability","n/a",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",40,2,7.728,2,"41"
"QTRX58918783.40","QTRX58918783","likeability","No",0,42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",40,-18,6.598,2,"41"
"QTRX16143894.40","QTRX16143894","likeability","",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-20,5.801,2,"41"
"QTRX58442555.40","QTRX58442555","likeability","No",0,28,"d.4.Yr.Coll",0,0,1,0,0,0,0,0,0,0,"no",40,-100,5.874,2,"41"
"QTRX76174070.40","QTRX76174070","likeability","Some of the robots didn't load and I had to keep restarting the survey.  But I think that might have been due to my internet connection.  In the end, they all loaded correctly.",0,41,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",40,-98,9.647,2,"41"
"QTRX69495831.40","QTRX69495831","likeability","No",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",40,-100,5.86,2,"41"
"QTRX37254261.40","QTRX37254261","likeability","nope",0,54,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",40,-100,4.654,2,"41"
"QTRX47591399.40","QTRX47591399","likeability","Yes, the whole thing is loading very slowly. A lot of messages w/""internal server error"". Had to refresh multiple times. Had to close tab multiple times.",0,26,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,1,"no",40,95,29.263,2,"41"
"QTRX85683677.40","QTRX85683677","likeability","Yes!!! I had to reset the questionnaire for almost each picture",0,19,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",40,-23,12.749,2,"41"
"QTRX40755533.40","QTRX40755533","likeability","no",0,60,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",40,39,17.95,2,"41"
"QTRX77065859.40","QTRX77065859","likeability","No",0,52,"Post.Grad.Degree",1,0,0,0,0,0,0,1,0,1,"no",40,-62,18.545,2,"41"
"QTRX78273933.40","QTRX78273933","likeability","",0,42,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-40,10.736,2,"41"
"QTRX19401947.40","QTRX19401947","likeability","Nothing was wrong",0,21,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",40,10,6.004,2,"41"
"QTRX84210964.40","QTRX84210964","likeability","No",0,41,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",40,-35,16.669,2,"41"
"QTRX67935825.40","QTRX67935825","likeability","no",0,51,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,62,24.184,2,"41"
"QTRX21253484.40","QTRX21253484","likeability","No",0,33,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",40,-39,10.086,2,"41"
"QTRX98643953.40","QTRX98643953","likeability","the thumbnail was super slow to load",0,30,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",40,-30,8.112,2,"41"
"QTRX92136871.40","QTRX92136871","likeability","None",0,48,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",40,50,35.62,1,"41"
"QTRX85575272.40","QTRX85575272","likeability","No",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-80,8.79,2,"41"
"QTRX36067903.40","QTRX36067903","likeability","",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",40,-82,11.576,2,"41"
"QTRX50004345.40","QTRX50004345","likeability","no",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,59,4.063,2,"41"
"QTRX15046037.40","QTRX15046037","likeability","No.",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",40,-55,15.504,2,"41"
"QTRX59654414.40","QTRX59654414","likeability","the survey site was very slow",0,21,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",40,-40,32.733,2,"41"
"QTRX66662322.40","QTRX66662322","likeability","no",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",40,-22,6.67,2,"41"
