"","id","experiment","problems","too.many.faces","age","educ","caucasian","hisp","black","middle.east","pacific.isl","native.am","south.asian","east.asian","southeast.asian","female","exclude","time","main.rating","time.spent","seen.before","face"
"QTRX53872347.17","QTRX53872347","trust","No confusion or technical problems.",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",17,30,7.757,2,"18"
"QTRX62224979.17","QTRX62224979","trust","no",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",17,20,5.532,2,"18"
"QTRX74560709.17","QTRX74560709","trust","",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",17,30,7.742,2,"18"
"QTRX85632592.17","QTRX85632592","trust","No",0,25,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",17,30,23.188,2,"18"
"QTRX42460209.17","QTRX42460209","trust","The survey loaded very slowly.",0,22,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",17,40,5.249,2,"18"
"QTRX59839727.17","QTRX59839727","trust","No",0,38,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",17,20,12.243,2,"18"
"QTRX64745717.17","QTRX64745717","trust","",0,33,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",17,100,25.594,2,"18"
"QTRX68670318.17","QTRX68670318","trust","No.",0,41,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",17,25,7.471,2,"18"
"QTRX56640858.17","QTRX56640858","trust","No.",0,46,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",17,60,14.706,2,"18"
"QTRX63889879.17","QTRX63889879","trust","no",0,38,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",17,29,4.246,2,"18"
"QTRX44751324.17","QTRX44751324","trust","no",0,32,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",17,4,6.392,2,"18"
"QTRX14656199.17","QTRX14656199","trust","no",0,31,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",17,0,3.4,2,"18"
"QTRX80736060.17","QTRX80736060","trust","No",0,32,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",17,11,11.675,2,"18"
"QTRX21120566.17","QTRX21120566","trust","no",0,68,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",17,3,12.674,2,"18"
"QTRX51951610.17","QTRX51951610","trust","No",0,27,"Post.Grad.Degree",0,1,0,0,0,0,0,0,0,1,"no",17,32,13.158,2,"18"
"QTRX75048209.17","QTRX75048209","trust","No I did not although it seems to be a strange survey.",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",17,10,10.535,2,"18"
"QTRX79086053.17","QTRX79086053","trust","No",0,NA,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",17,20,10.098,2,"18"
"QTRX63906545.17","QTRX63906545","trust","",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",17,0,9.2,2,"18"
"QTRX74178912.17","QTRX74178912","trust","No",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",17,18,6.055,2,"18"
"QTRX68937973.17","QTRX68937973","trust","No, no confusion or problems.",0,23,"Post.Grad.Degree",1,0,0,0,0,0,0,0,1,0,"no",17,59,5.994,2,"18"
"QTRX65168034.17","QTRX65168034","trust","no",0,26,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,1,"no",17,10,10.604,2,"18"
"QTRX44947444.17","QTRX44947444","trust","no",0,48,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",17,100,4.955,2,"18"
"QTRX89478585.17","QTRX89478585","trust","The pictures would not load all the time. I think Qualtrics is broken",1,28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",17,29,5.55,2,"18"
"QTRX84739869.17","QTRX84739869","trust","no",0,26,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",17,8,9.684,1,"18"
"QTRX24894697.17","QTRX24894697","trust","",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",17,50,11.056,2,"18"
"QTRX66915200.17","QTRX66915200","trust","No",0,39,"Post.Grad.Degree",0,1,0,0,0,0,0,0,0,1,"no",17,0,5.374,2,"18"
"QTRX42491353.18","QTRX42491353","trust","no",0,36,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,1,"no",18,40,5.79,2,"19"
"QTRX24681433.18","QTRX24681433","trust","Nope.",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",18,87,9.172,2,"19"
"QTRX46355973.18","QTRX46355973","trust","",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",18,10,7.903,1,"19"
"QTRX89268711.18","QTRX89268711","trust","No",0,56,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",18,51,14.26,2,"19"
"QTRX25119885.18","QTRX25119885","trust","no",0,34,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",18,10,6.664,2,"19"
"QTRX84937651.18","QTRX84937651","trust","No",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,51,2.766,2,"19"
"QTRX78410759.18","QTRX78410759","trust","NOPE",0,22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,51,3.747,2,"19"
"QTRX28531853.18","QTRX28531853","trust","no",0,28,"b.HS.only",1,0,0,0,0,0,0,0,1,0,"no",18,21,6.099,2,"19"
"QTRX28545882.18","QTRX28545882","trust","",0,25,"Post.Grad.Degree",0,0,0,0,1,0,0,0,0,0,"no",18,69,10.737,2,"19"
"QTRX49252279.18","QTRX49252279","trust","",0,27,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,1,"no",18,91,5.769,1,"19"
"QTRX70800902.18","QTRX70800902","trust","no",0,35,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",18,40,4.484,2,"19"
"QTRX44288493.18","QTRX44288493","trust","No.",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",18,30,16.082,2,"19"
"QTRX18099778.18","QTRX18099778","trust","No",0,21,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,80,4.94,2,"19"
"QTRX75743596.18","QTRX75743596","trust","",0,22,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",18,20,6.653,2,"19"
"QTRX69734106.18","QTRX69734106","trust","no",0,27,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",18,46,5.087,2,"19"
"QTRX56291655.18","QTRX56291655","trust","Confusion.",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",18,20,4.523,2,"19"
"QTRX90560581.18","QTRX90560581","trust","",0,20,"c.2.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",18,20,36.841,2,"19"
"QTRX34846667.18","QTRX34846667","trust","No, but it is harder to remember robot faces than human faces. ",1,38,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",18,33,12.468,2,"19"
"QTRX70829119.18","QTRX70829119","trust","nno",1,20,"a.No.HS",1,0,0,0,0,0,0,0,0,0,"no",18,100,3.362,2,"19"
"QTRX31338358.18","QTRX31338358","trust","No",0,20,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,80,7.18,2,"19"
"QTRX89108247.18","QTRX89108247","trust","no",0,31,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",18,0,8.505,2,"19"
"QTRX79017804.18","QTRX79017804","trust","No",0,22,"b.HS.only",0,0,0,0,0,0,0,1,0,1,"no",18,5,14.712,2,"19"
"QTRX76649076.18","QTRX76649076","trust","no",1,32,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",18,1,5.725,2,"19"
"QTRX94822915.18","QTRX94822915","trust","no",0,29,"d.4.Yr.Coll",1,0,0,1,0,0,1,0,0,0,"no",18,80,12.046,2,"19"
"QTRX90696451.18","QTRX90696451","trust","no",0,36,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",18,50,10.17,2,"19"
"QTRX81159764.18","QTRX81159764","trust","Yes, I was confused whether to hit yes or no when identifying the robots.",1,20,"b.HS.only",0,0,0,0,0,1,0,0,0,0,"no",18,52,7.793,2,"19"
"QTRX42032396.18","QTRX42032396","trust","no",0,36,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",18,70,5.734,2,"19"
"QTRX77458152.18","QTRX77458152","trust","no",0,42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,50,5.524,2,"19"
"QTRX33534035.18","QTRX33534035","trust","No",0,31,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,92,18.894,2,"19"
"QTRX91754431.18","QTRX91754431","trust","No",0,53,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",18,38,9.904,2,"19"
"QTRX90164418.18","QTRX90164418","trust","No. Everything worked perfectly.",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",18,8,10.904,2,"19"
"QTRX11764856.18","QTRX11764856","trust","no",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",18,19,356.81,2,"19"
"QTRX79504793.18","QTRX79504793","trust","No issues while completing the survey.",0,29,"c.2.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",18,0,4.237,2,"19"
"QTRX30179327.18","QTRX30179327","trust","No confusion or technical problems.",0,30,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",18,20,6.166,2,"19"
"QTRX34796559.18","QTRX34796559","trust","n/a",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,75,9.128,1,"19"
"QTRX14456431.18","QTRX14456431","trust","No",0,26,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",18,60,7.099,2,"19"
"QTRX49935879.18","QTRX49935879","trust","No",0,32,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",18,0,3.133,2,"19"
"QTRX39823689.18","QTRX39823689","trust","no.",0,36,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",18,22,5.822,2,"19"
"QTRX60250890.18","QTRX60250890","trust","No",1,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,30,4.614,1,"19"
"QTRX60682363.18","QTRX60682363","trust","No, I did not experience either during the study.",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,0,4.779,2,"19"
"QTRX80473170.18","QTRX80473170","trust","No.",0,33,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",18,92,12.36,2,"19"
"QTRX21302039.18","QTRX21302039","trust","no",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,100,8.754,2,"19"
"QTRX39641494.18","QTRX39641494","trust","No, I did not experience any confusion or technical problems with the survey.",0,37,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,100,4.032,1,"19"
"QTRX45213333.18","QTRX45213333","trust","No",0,28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",18,50,7.844,2,"19"
"QTRX61142601.18","QTRX61142601","trust","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",18,30,9.856,2,"19"
"QTRX53872347.18","QTRX53872347","trust","No confusion or technical problems.",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",18,20,7.544,2,"19"
"QTRX57387763.18","QTRX57387763","trust","no",0,36,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,51,13.278,2,"19"
"QTRX62224979.18","QTRX62224979","trust","no",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",18,8,5.622,2,"19"
"QTRX47493251.18","QTRX47493251","trust","No",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",18,50,8.704,2,"19"
"QTRX97905897.18","QTRX97905897","trust","No",0,30,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",18,6,7.352,2,"19"
"QTRX87520097.18","QTRX87520097","trust","no",0,33,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,10,7.383,2,"19"
"QTRX72198509.18","QTRX72198509","trust","None",0,47,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",18,10,14.215,2,"19"
"QTRX84464085.18","QTRX84464085","trust","",0,37,"d.4.Yr.Coll",1,0,0,0,0,1,0,0,0,0,"no",18,0,5.168,2,"19"
"QTRX71801122.18","QTRX71801122","trust","",1,28,"Post.Grad.Degree",0,0,0,0,1,0,0,0,0,0,"no",18,100,2.547,2,"19"
"QTRX76033488.18","QTRX76033488","trust","I did not.",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",18,50,4.171,2,"19"
"QTRX21120566.18","QTRX21120566","trust","no",0,68,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",18,13,9.329,2,"19"
"QTRX37825100.18","QTRX37825100","trust","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",18,15,3.907,2,"19"
"QTRX68937973.18","QTRX68937973","trust","No, no confusion or problems.",0,23,"Post.Grad.Degree",1,0,0,0,0,0,0,0,1,0,"no",18,13,9.82,2,"19"
"QTRX17198764.18","QTRX17198764","trust","no",0,23,"c.2.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",18,19,9.571,2,"19"
"QTRX95065027.18","QTRX95065027","trust","No",1,22,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",18,50,7.462,2,"19"
"QTRX47320448.18","QTRX47320448","trust","No",0,28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",18,19,4.682,2,"19"
"QTRX53000931.18","QTRX53000931","trust","",0,20,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",18,0,4.547,2,"19"
"QTRX84739869.18","QTRX84739869","trust","no",0,26,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",18,50,7.261,2,"19"
"QTRX91904826.18","QTRX91904826","trust","No, I did not.",0,34,"b.HS.only",0,0,0,0,0,0,1,0,0,1,"no",18,80,8.229,2,"19"
"QTRX96255621.19","QTRX96255621","trust","No i didnt",0,22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",19,59,7.61,1,"20"
"QTRX72521536.19","QTRX72521536","trust","No",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",19,30,29.229,2,"20"
"QTRX66173609.19","QTRX66173609","trust","NONE",0,26,"b.HS.only",0,0,0,0,0,0,1,0,0,0,"no",19,27,6.958,2,"20"
"QTRX26776027.19","QTRX26776027","trust","None",0,32,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,1,"no",19,0,5.365,2,"20"
"QTRX25119885.19","QTRX25119885","trust","no",0,34,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",19,30,11.075,2,"20"
"QTRX63762556.19","QTRX63762556","trust","The instructions were clear but the lack of explanation of why I was doing these tasks was a little confusing. ",0,31,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",19,9,20.393,2,"20"
"QTRX61008991.19","QTRX61008991","trust","no",0,39,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",19,50,8.481,2,"20"
"QTRX35522266.19","QTRX35522266","trust","",0,35,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",19,40,12.625,2,"20"
"QTRX28531853.19","QTRX28531853","trust","no",0,28,"b.HS.only",1,0,0,0,0,0,0,0,1,0,"no",19,100,11.539,1,"20"
"QTRX51999947.19","QTRX51999947","trust","no",0,59,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",19,40,17.592,2,"20"
"QTRX73189647.19","QTRX73189647","trust","No.",0,18,"a.No.HS",1,0,0,0,0,0,0,0,0,0,"no",19,10,4.99,2,"20"
"QTRX53544623.19","QTRX53544623","trust","",0,22,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",19,18,6.361,2,"20"
"QTRX65419860.19","QTRX65419860","trust","No",0,43,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",19,1,22.466,2,"20"
"QTRX69734106.19","QTRX69734106","trust","no",0,27,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",19,8,4.744,2,"20"
"QTRX10316751.19","QTRX10316751","trust","no",0,25,"b.HS.only",0,1,0,0,0,0,0,0,0,1,"no",19,10,24.516,2,"20"
"QTRX17312992.19","QTRX17312992","trust","no",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",19,40,22.148,2,"20"
"QTRX29223124.19","QTRX29223124","trust","",0,31,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,0,"no",19,2,4.443,2,"20"
"QTRX36246454.19","QTRX36246454","trust","It seemed to be pretty straightforward.",0,31,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",19,50,4.81,2,"20"
"QTRX29839760.19","QTRX29839760","trust","",0,29,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",19,0,4.345,2,"20"
"QTRX65553864.19","QTRX65553864","trust","",0,18,"b.HS.only",1,0,0,0,1,0,0,0,0,0,"no",19,0,4.989,2,"20"
"QTRX38232902.19","QTRX38232902","trust","no",0,19,"b.HS.only",0,1,0,0,0,0,0,0,0,1,"no",19,0,5.288,2,"20"
"QTRX83836143.19","QTRX83836143","trust","No",0,35,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",19,10,8.708,2,"20"
"QTRX31940856.19","QTRX31940856","trust","no.",0,27,"d.4.Yr.Coll",1,0,0,1,0,0,0,0,0,0,"no",19,100,3.871,2,"20"
"QTRX93917302.19","QTRX93917302","trust","No",0,21,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",19,35,12.037,2,"20"
"QTRX12926513.19","QTRX12926513","trust","no",0,56,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",19,8,5.486,2,"20"
"QTRX59252677.19","QTRX59252677","trust","",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",19,20,5.708,2,"20"
"QTRX78030518.19","QTRX78030518","trust","No",0,38,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",19,35,17.936,2,"20"
"QTRX37812183.19","QTRX37812183","trust","",0,36,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",19,8,4.304,2,"20"
"QTRX90164418.19","QTRX90164418","trust","No. Everything worked perfectly.",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",19,5,18.485,2,"20"
"QTRX16176507.19","QTRX16176507","trust","none",0,26,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",19,61,11.088,2,"20"
"QTRX81436699.19","QTRX81436699","trust","No, everything went fine",0,69,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",19,60,18.384,2,"20"
"QTRX49627740.19","QTRX49627740","trust","",0,25,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",19,49,5.531,2,"20"
"QTRX36536205.19","QTRX36536205","trust","no",0,38,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",19,0,3.919,2,"20"
"QTRX82014830.19","QTRX82014830","trust","no",0,31,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",19,20,8.967,2,"20"
"QTRX64148840.19","QTRX64148840","trust","No",0,26,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",19,36,6.255,2,"20"
"QTRX96769745.19","QTRX96769745","trust","No",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",19,19,3.726,2,"20"
"QTRX60682363.19","QTRX60682363","trust","No, I did not experience either during the study.",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",19,0,11.709,2,"20"
"QTRX92298967.19","QTRX92298967","trust","No",0,34,"Post.Grad.Degree",0,0,0,0,1,0,0,0,0,0,"no",19,22,6.74,2,"20"
"QTRX39641494.19","QTRX39641494","trust","No, I did not experience any confusion or technical problems with the survey.",0,37,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",19,100,3.431,1,"20"
"QTRX60356191.19","QTRX60356191","trust","no",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",19,28,6.032,2,"20"
"QTRX24727345.19","QTRX24727345","trust","I did not experience any confusion or technical problems with the questionnaire.",0,18,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",19,5,13.958,2,"20"
"QTRX75259086.19","QTRX75259086","trust","no",0,27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",19,14,7.648,2,"20"
"QTRX72198509.19","QTRX72198509","trust","None",0,47,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",19,10,16.336,2,"20"
"QTRX42460209.19","QTRX42460209","trust","The survey loaded very slowly.",0,22,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",19,40,50.002,1,"20"
"QTRX14656199.19","QTRX14656199","trust","no",0,31,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",19,0,4.148,2,"20"
"QTRX80736060.19","QTRX80736060","trust","No",0,32,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",19,2,13.672,2,"20"
"QTRX69587149.19","QTRX69587149","trust","No",0,29,"Post.Grad.Degree",0,0,0,0,1,0,0,0,0,1,"no",19,10,5.806,2,"20"
"QTRX63906545.19","QTRX63906545","trust","",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",19,0,6.501,2,"20"
"QTRX35174938.19","QTRX35174938","trust","Yes, the pictures sometimes didn't load properly and I had to refresh the page. It took much longer than estimated due to the slow load times and Internal Server Errors I recieved. ",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",19,20,8.99,2,"20"
"QTRX99908191.19","QTRX99908191","trust","no",0,31,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",19,70,8.763,2,"20"
"QTRX55787354.19","QTRX55787354","trust","no",0,74,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",19,6,13.395,2,"20"
"QTRX60004253.19","QTRX60004253","trust","no",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",19,56,5.147,2,"20"
"QTRX96255621.20","QTRX96255621","trust","No i didnt",0,22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",20,9,5.389,2,"21"
"QTRX19937925.20","QTRX19937925","trust","No",0,48,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",20,60,7.61,2,"21"
"QTRX69861394.20","QTRX69861394","trust","",0,36,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",20,29,8.45,2,"21"
"QTRX83811543.20","QTRX83811543","trust","No problems. ",0,52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",20,19,9.038,2,"21"
"QTRX63762556.20","QTRX63762556","trust","The instructions were clear but the lack of explanation of why I was doing these tasks was a little confusing. ",0,31,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",20,6,14.037,2,"21"
"QTRX38227396.20","QTRX38227396","trust","no",0,40,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",20,82,25.155,2,"21"
"QTRX26103177.20","QTRX26103177","trust","no",0,38,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",20,10,8.165,2,"21"
"QTRX93684193.20","QTRX93684193","trust","No",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",20,100,10.931,2,"21"
"QTRX35522266.20","QTRX35522266","trust","",0,35,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",20,9,25.363,2,"21"
"QTRX20354503.20","QTRX20354503","trust","There were no problems with the survey",0,30,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,1,"no",20,48,21.217,2,"21"
"QTRX16766874.20","QTRX16766874","trust","No",0,28,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",20,70,9.159,2,"21"
"QTRX95244958.20","QTRX95244958","trust","no",0,21,"b.HS.only",0,0,0,0,0,1,0,0,0,1,"no",20,25,9.283,2,"21"
"QTRX49252279.20","QTRX49252279","trust","",0,27,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,1,"no",20,95,16.577,2,"21"
"QTRX73189647.20","QTRX73189647","trust","No.",0,18,"a.No.HS",1,0,0,0,0,0,0,0,0,0,"no",20,20,7.547,1,"21"
"QTRX25774844.20","QTRX25774844","trust","None whatsoever.",0,34,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",20,70,9.622,2,"21"
"QTRX58721336.20","QTRX58721336","trust","No.",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",20,50,11.528,2,"21"
"QTRX18099778.20","QTRX18099778","trust","No",0,21,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",20,20,14.342,2,"21"
"QTRX93402920.20","QTRX93402920","trust","none. thanks",0,46,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",20,7,13.249,1,"21"
"QTRX17312992.20","QTRX17312992","trust","no",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",20,60,7.404,2,"21"
"QTRX29223124.20","QTRX29223124","trust","",0,31,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,0,"no",20,15,3.699,2,"21"
"QTRX34908856.20","QTRX34908856","trust","None.",1,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",20,86,5.32,2,"21"
"QTRX78266396.20","QTRX78266396","trust","No I did not experience any confusion although I'm curious as to what see the faces before had to do with the study.",0,21,"b.HS.only",0,1,0,0,0,0,0,0,0,1,"no",20,73,9.001,2,"21"
"QTRX29839760.20","QTRX29839760","trust","",0,29,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",20,30,9.48,2,"21"
"QTRX78892077.20","QTRX78892077","trust","no",0,46,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",20,9,8.193,2,"21"
"QTRX41371961.20","QTRX41371961","trust","Nope",0,26,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",20,0,8.605,2,"21"
"QTRX47420836.20","QTRX47420836","trust","no",0,42,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",20,5,4.336,2,"21"
"QTRX58792475.20","QTRX58792475","trust","",0,27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",20,60,7.787,2,"21"
"QTRX70334101.20","QTRX70334101","trust","No",0,20,"c.2.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",20,100,5.1,2,"21"
"QTRX89108247.20","QTRX89108247","trust","no",0,31,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",20,11,13.449,2,"21"
"QTRX56275953.20","QTRX56275953","trust","Some slow loading.",0,55,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",20,91,7.051,2,"21"
"QTRX84036365.20","QTRX84036365","trust","No",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",20,100,4.614,2,"21"
"QTRX12870353.20","QTRX12870353","trust","no",0,31,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",20,50,11.778,2,"21"
"QTRX59252677.20","QTRX59252677","trust","",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",20,75,3.817,2,"21"
"QTRX60974571.20","QTRX60974571","trust","no",0,54,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",20,100,5.981,2,"21"
