"","id","experiment","problems","age","educ","caucasian","hisp","black","middle.east","pacific.isl","native.am","south.asian","east.asian","southeast.asian","female","time","main.rating","time.spent","seen.before","face"
"78557698.1",78557698,"trust","Nope",27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,1,48,5.797,2,"a.Cog"
"78592454.1",78592454,"trust","",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,10,5.141,2,"a.Cog"
"78535832.1",78535832,"trust","no",24,"b.HS.only",0,1,0,0,0,0,0,0,0,0,1,40,6.585,2,"a.Cog"
"78599174.1",78599174,"trust","no",28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,100,4.055,1,"a.Cog"
"78519821.1",78519821,"trust","",41,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,30,4.152,2,"a.Cog"
"78504272.1",78504272,"trust","no",32,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,1,50,5.651,2,"a.Cog"
"78511216.1",78511216,"trust","no",24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,9,8.531,2,"a.Cog"
"78585514.1",78585514,"trust","",29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,10,5.441,2,"a.Cog"
"78528526.1",78528526,"trust","no",30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,0,5.46,2,"a.Cog"
"78578713.1",78578713,"trust","no",41,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,82,8.44,2,"a.Cog"
"78527067.1",78527067,"trust","no",32,"b.HS.only",1,0,0,0,0,0,0,0,0,1,1,0,4.945,2,"a.Cog"
"78560919.1",78560919,"trust","none",40,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,30,10.196,2,"a.Cog"
"78579143.1",78579143,"trust","NO",46,"a.No.HS",1,0,0,0,0,0,0,0,0,1,1,10,6.99,2,"a.Cog"
"78553402.1",78553402,"trust","No",32,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,100,3.814,2,"a.Cog"
"78505334.1",78505334,"trust","No",39,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,40,4.016,2,"a.Cog"
"78583828.1",78583828,"trust","No.",35,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,20,17.023,1,"a.Cog"
"78560549.1",78560549,"trust","no",47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,10,13.76,2,"a.Cog"
"78519295.1",78519295,"trust","no",31,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,1,80,14.191,1,"a.Cog"
"78536169.1",78536169,"trust","no",59,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,50,8.2,2,"a.Cog"
"78597857.1",78597857,"trust","No",25,"b.HS.only",1,0,0,0,0,0,0,0,1,0,1,8,5.894,2,"a.Cog"
"78591259.1",78591259,"trust","None",24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,30,8.42,2,"a.Cog"
"78585757.1",78585757,"trust","no, it ran very smoothly",48,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,70,19.346,2,"a.Cog"
"78529505.1",78529505,"trust","No confusion or problems. ",33,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,100,5.037,2,"a.Cog"
"78556044.1",78556044,"trust","Went smoothly",19,"b.HS.only",0,0,0,0,1,0,0,0,0,1,1,57,11.923,2,"a.Cog"
"78561251.1",78561251,"trust","N/A",24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,10,5.148,2,"a.Cog"
"78535286.1",78535286,"trust","I did not experience any confusion or technical problems.",28,"b.HS.only",0,0,0,0,0,0,0,0,1,0,1,10,7.499,2,"a.Cog"
"78558226.1",78558226,"trust","No confusion or technical problems.",27,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,1,50,6.762,2,"a.Cog"
"78542181.1",78542181,"trust","No problems at all",43,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,33,14.972,2,"a.Cog"
"78528215.1",78528215,"trust","",36,"b.HS.only",0,0,0,0,0,0,0,0,1,0,1,10,9.682,2,"a.Cog"
"78568712.1",78568712,"trust","N/A",29,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,40,3.479,2,"a.Cog"
"78597180.1",78597180,"trust","No I did not",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,92,3.287,2,"a.Cog"
"78598423.1",78598423,"trust","No",28,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,1,10,8.76,2,"a.Cog"
"78547563.1",78547563,"trust","Not at all.",70,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,50,12.562,2,"a.Cog"
"78526619.1",78526619,"trust","No problems.",25,"b.HS.only",0,0,0,0,0,1,0,0,0,0,1,10,6.023,1,"a.Cog"
"78585731.1",78585731,"trust","",28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,100,6.563,2,"a.Cog"
"78540623.1",78540623,"trust","",29,"b.HS.only",0,1,0,0,0,0,0,0,0,1,1,10,11.708,2,"a.Cog"
"78535997.1",78535997,"trust","nope",34,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,100,23.325,2,"a.Cog"
"78563487.1",78563487,"trust","Nope",22,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,40,8.164,2,"a.Cog"
"78528362.1",78528362,"trust","none",25,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,1,22,5.172,2,"a.Cog"
"78511567.1",78511567,"trust","none, thanks!",25,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,20,10.91,2,"a.Cog"
"78503669.1",78503669,"trust","No issues.",30,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,40,8.279,2,"a.Cog"
"78592487.1",78592487,"trust","none",24,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,1,50,3.128,2,"a.Cog"
"78575970.1",78575970,"trust","No",31,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,15,10.342,2,"a.Cog"
"78500101.1",78500101,"trust","a bit",19,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,36,3.293,2,"a.Cog"
"78531088.1",78531088,"trust","",38,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,1,83,2.822,1,"a.Cog"
"78511239.1",78511239,"trust","No problems at all.",35,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,1,25,14.209,2,"a.Cog"
"78571823.1",78571823,"trust","none",39,"b.HS.only",1,0,0,0,0,0,0,0,0,1,1,43,5.81,2,"a.Cog"
"78549910.1",78549910,"trust","",29,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,50,4.544,2,"a.Cog"
"78543404.1",78543404,"trust","there were no problems.",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,30,6.038,2,"a.Cog"
"78571407.1",78571407,"trust","",31,"c.2.Yr.Coll",0,1,0,0,1,0,0,0,0,1,1,40,4.343,2,"a.Cog"
"78535143.1",78535143,"trust","No problems or confusion. / ",54,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,10,8.673,2,"a.Cog"
"78546735.1",78546735,"trust","No issues.",48,"b.HS.only",0,0,0,0,0,0,0,0,1,0,1,39,11.235,2,"a.Cog"
"78571450.1",78571450,"trust","",32,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,0,1,29,5.706,2,"a.Cog"
"78572783.1",78572783,"trust","No, I was unable to begin it for quite a few minutes as I received a phone call after accepting the hit. I finished the call and began the survey.",26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,60,14.103,1,"a.Cog"
"78536369.1",78536369,"trust","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,0,8.113,2,"a.Cog"
"78537733.1",78537733,"trust","none",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,36,2.661,2,"a.Cog"
"78533517.1",78533517,"trust","no",41,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,29,18.765,2,"a.Cog"
"78558814.1",78558814,"trust","",28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,50,12.388,2,"a.Cog"
"78552348.1",78552348,"trust","no",27,"b.HS.only",0,1,0,0,0,0,0,0,0,1,1,74,4.825,2,"a.Cog"
"78502147.1",78502147,"trust","none",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,60,6.488,1,"a.Cog"
"78555053.1",78555053,"trust","N/A. Have a great week!",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,23,3.719,2,"a.Cog"
"78505310.1",78505310,"trust","No problems.",32,"b.HS.only",1,0,0,0,0,0,0,1,0,0,1,50,16.611,2,"a.Cog"
"78562581.1",78562581,"trust","no",42,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,60,6.039,2,"a.Cog"
"78536669.1",78536669,"trust","no",35,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,1,75,7.171,2,"a.Cog"
"78569892.1",78569892,"trust","No.",60,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,1,0,4.897,2,"a.Cog"
"78543656.1",78543656,"trust","None at all!",25,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,60,7.286,2,"a.Cog"
"78597788.1",78597788,"trust","No",27,"b.HS.only",1,0,0,0,0,0,0,0,0,1,1,9,13.678,2,"a.Cog"
"78527562.1",78527562,"trust","No",28,"Post.Grad.Degree",0,0,0,0,0,0,0,0,1,0,1,60,13.82,2,"a.Cog"
"78513264.1",78513264,"trust","",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,19,3.255,2,"a.Cog"
"78585081.1",78585081,"trust","No",28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,0,9.247,2,"a.Cog"
"78583778.1",78583778,"trust","No.",43,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,1,25,34.679,2,"a.Cog"
"78545323.1",78545323,"trust","No",38,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,1,20,10.279,2,"a.Cog"
"78511987.1",78511987,"trust","No",22,"b.HS.only",0,1,0,0,0,0,0,0,0,1,1,51,6.23,2,"a.Cog"
"78566645.1",78566645,"trust","no",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,0,4.332,2,"a.Cog"
"78517354.1",78517354,"trust","None!",28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,1,50,6.169,1,"a.Cog"
"78595773.1",78595773,"trust","no",38,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,1,94,4.215,2,"a.Cog"
"78526822.1",78526822,"trust","",25,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,0,1,50,4.013,2,"a.Cog"
"78532223.1",78532223,"trust","No problems",35,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,1,1,100,9.021,2,"a.Cog"
"78546442.1",78546442,"trust","No",24,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,1,50,20.125,2,"a.Cog"
"78541123.1",78541123,"trust","",24,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,0,1,73,8.018,2,"a.Cog"
"78574221.1",78574221,"trust","",28,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,1,13,7.645,2,"a.Cog"
"78596493.1",78596493,"trust","No",24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,20,5.007,2,"a.Cog"
"78536824.1",78536824,"trust","",26,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,27,4.183,2,"a.Cog"
"78572264.1",78572264,"trust","Nope",24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,20,7.5,2,"a.Cog"
"78590426.1",78590426,"trust","No.",37,"d.4.Yr.Coll",1,0,0,0,0,0,1,0,0,1,1,20,13.842,2,"a.Cog"
"78597122.1",78597122,"trust","no",36,"b.HS.only",1,0,0,0,0,0,0,0,0,1,1,10,8.068,2,"a.Cog"
"78516566.1",78516566,"trust","No",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,5,4.563,2,"a.Cog"
"78532651.1",78532651,"trust","NO",32,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,28,15.084,2,"a.Cog"
"78527550.1",78527550,"trust","NO",62,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,81,12.958,2,"a.Cog"
"78538966.1",78538966,"trust","No",60,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,100,11.959,2,"a.Cog"
"78506627.1",78506627,"trust","no",30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,100,4.792,2,"a.Cog"
"78556158.1",78556158,"trust","no",22,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,35,6.354,2,"a.Cog"
"78508435.1",78508435,"trust","no",30,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,75,17.321,1,"a.Cog"
"78581615.1",78581615,"trust","",42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,1,40,46.844,2,"a.Cog"
"78593011.1",78593011,"trust","no",60,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,30,38.109,2,"a.Cog"
"78561540.1",78561540,"trust","no",24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,27,6.714,2,"a.Cog"
"78538995.1",78538995,"trust","no",28,"b.HS.only",1,0,0,0,0,0,0,0,0,1,1,15,23.492,2,"a.Cog"
"78515210.1",78515210,"trust","no",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,69,9.658,2,"a.Cog"
"78557698.2",78557698,"trust","Nope",27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,2,48,4.292,2,"b.Plastic"
"78592454.2",78592454,"trust","",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,61,4.951,2,"b.Plastic"
"78535832.2",78535832,"trust","no",24,"b.HS.only",0,1,0,0,0,0,0,0,0,0,2,80,12.219,2,"b.Plastic"
"78599174.2",78599174,"trust","no",28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,50,6.483,1,"b.Plastic"
"78519821.2",78519821,"trust","",41,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,50,4.747,2,"b.Plastic"
"78504272.2",78504272,"trust","no",32,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,2,50,5.309,1,"b.Plastic"
"78511216.2",78511216,"trust","no",24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,10,3.65,2,"b.Plastic"
"78585514.2",78585514,"trust","",29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,20,16.545,2,"b.Plastic"
"78528526.2",78528526,"trust","no",30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,25,5.988,2,"b.Plastic"
"78578713.2",78578713,"trust","no",41,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,30,8.311,2,"b.Plastic"
"78527067.2",78527067,"trust","no",32,"b.HS.only",1,0,0,0,0,0,0,0,0,1,2,10,6.484,2,"b.Plastic"
"78560919.2",78560919,"trust","none",40,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,100,8.242,2,"b.Plastic"
"78579143.2",78579143,"trust","NO",46,"a.No.HS",1,0,0,0,0,0,0,0,0,1,2,50,21.099,2,"b.Plastic"
"78553402.2",78553402,"trust","No",32,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,100,14.868,2,"b.Plastic"
"78505334.2",78505334,"trust","No",39,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,50,3.909,2,"b.Plastic"
"78583828.2",78583828,"trust","No.",35,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,15,9.333,2,"b.Plastic"
"78560549.2",78560549,"trust","no",47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,14,12.305,2,"b.Plastic"
"78519295.2",78519295,"trust","no",31,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,2,90,12.704,2,"b.Plastic"
"78536169.2",78536169,"trust","no",59,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,42,7.886,2,"b.Plastic"
"78597857.2",78597857,"trust","No",25,"b.HS.only",1,0,0,0,0,0,0,0,1,0,2,9,15.07,2,"b.Plastic"
"78591259.2",78591259,"trust","None",24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,20,11.235,2,"b.Plastic"
"78585757.2",78585757,"trust","no, it ran very smoothly",48,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,29,22.665,2,"b.Plastic"
"78529505.2",78529505,"trust","No confusion or problems. ",33,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,100,20.348,2,"b.Plastic"
"78556044.2",78556044,"trust","Went smoothly",19,"b.HS.only",0,0,0,0,1,0,0,0,0,1,2,56,6.585,2,"b.Plastic"
"78561251.2",78561251,"trust","N/A",24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,10,8.19,2,"b.Plastic"
"78535286.2",78535286,"trust","I did not experience any confusion or technical problems.",28,"b.HS.only",0,0,0,0,0,0,0,0,1,0,2,50,10.454,2,"b.Plastic"
"78558226.2",78558226,"trust","No confusion or technical problems.",27,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,2,45,5.552,2,"b.Plastic"
"78542181.2",78542181,"trust","No problems at all",43,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,21,12.743,2,"b.Plastic"
"78528215.2",78528215,"trust","",36,"b.HS.only",0,0,0,0,0,0,0,0,1,0,2,12,6.29,2,"b.Plastic"
"78568712.2",78568712,"trust","N/A",29,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,35,4.855,2,"b.Plastic"
"78597180.2",78597180,"trust","No I did not",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,81,3.932,2,"b.Plastic"
"78598423.2",78598423,"trust","No",28,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,2,71,24.603,2,"b.Plastic"
"78547563.2",78547563,"trust","Not at all.",70,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,50,11.93,2,"b.Plastic"
"78526619.2",78526619,"trust","No problems.",25,"b.HS.only",0,0,0,0,0,1,0,0,0,0,2,5,4.357,2,"b.Plastic"
"78585731.2",78585731,"trust","",28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,100,22.571,2,"b.Plastic"
"78540623.2",78540623,"trust","",29,"b.HS.only",0,1,0,0,0,0,0,0,0,1,2,10,10.122,2,"b.Plastic"
"78535997.2",78535997,"trust","nope",34,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,5,3.63,2,"b.Plastic"
"78563487.2",78563487,"trust","Nope",22,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,80,13.8,2,"b.Plastic"
"78528362.2",78528362,"trust","none",25,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,2,9,7.158,2,"b.Plastic"
"78511567.2",78511567,"trust","none, thanks!",25,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,30,4.474,2,"b.Plastic"
"78503669.2",78503669,"trust","No issues.",30,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,19,19.138,2,"b.Plastic"
"78592487.2",78592487,"trust","none",24,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,2,54,3.911,1,"b.Plastic"
"78575970.2",78575970,"trust","No",31,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,60,22.416,2,"b.Plastic"
"78500101.2",78500101,"trust","a bit",19,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,45,5.669,2,"b.Plastic"
"78531088.2",78531088,"trust","",38,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,2,52,6.636,2,"b.Plastic"
"78511239.2",78511239,"trust","No problems at all.",35,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,2,20,23.158,2,"b.Plastic"
"78571823.2",78571823,"trust","none",39,"b.HS.only",1,0,0,0,0,0,0,0,0,1,2,80,4.249,2,"b.Plastic"
"78549910.2",78549910,"trust","",29,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,25,10.807,2,"b.Plastic"
"78543404.2",78543404,"trust","there were no problems.",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,28,134.8,2,"b.Plastic"
"78571407.2",78571407,"trust","",31,"c.2.Yr.Coll",0,1,0,0,1,0,0,0,0,1,2,40,4.908,2,"b.Plastic"
"78535143.2",78535143,"trust","No problems or confusion. / ",54,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,0,3.818,2,"b.Plastic"
"78546735.2",78546735,"trust","No issues.",48,"b.HS.only",0,0,0,0,0,0,0,0,1,0,2,19,7.845,2,"b.Plastic"
"78571450.2",78571450,"trust","",32,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,0,2,22,8.713,2,"b.Plastic"
"78572783.2",78572783,"trust","No, I was unable to begin it for quite a few minutes as I received a phone call after accepting the hit. I finished the call and began the survey.",26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,0,11.467,2,"b.Plastic"
"78536369.2",78536369,"trust","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,0,18.072,2,"b.Plastic"
"78537733.2",78537733,"trust","none",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,30,4.319,2,"b.Plastic"
"78533517.2",78533517,"trust","no",41,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,21,5.795,1,"b.Plastic"
"78558814.2",78558814,"trust","",28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,50,8.237,2,"b.Plastic"
"78552348.2",78552348,"trust","no",27,"b.HS.only",0,1,0,0,0,0,0,0,0,1,2,70,140.406,1,"b.Plastic"
"78502147.2",78502147,"trust","none",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,41,3.845,2,"b.Plastic"
"78555053.2",78555053,"trust","N/A. Have a great week!",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,62,4.698,2,"b.Plastic"
"78505310.2",78505310,"trust","No problems.",32,"b.HS.only",1,0,0,0,0,0,0,1,0,0,2,30,7.814,2,"b.Plastic"
"78562581.2",78562581,"trust","no",42,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,60,7.477,2,"b.Plastic"
"78536669.2",78536669,"trust","no",35,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,2,80,10.569,2,"b.Plastic"
"78569892.2",78569892,"trust","No.",60,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,2,35,15.916,2,"b.Plastic"
"78543656.2",78543656,"trust","None at all!",25,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,40,4.094,2,"b.Plastic"
"78597788.2",78597788,"trust","No",27,"b.HS.only",1,0,0,0,0,0,0,0,0,1,2,30,14.864,2,"b.Plastic"
"78527562.2",78527562,"trust","No",28,"Post.Grad.Degree",0,0,0,0,0,0,0,0,1,0,2,61,14.386,2,"b.Plastic"
"78513264.2",78513264,"trust","",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,9,5.222,2,"b.Plastic"
"78585081.2",78585081,"trust","No",28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,0,5.549,2,"b.Plastic"
"78583778.2",78583778,"trust","No.",43,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,2,3,35.59,2,"b.Plastic"
"78545323.2",78545323,"trust","No",38,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,2,15,6.496,2,"b.Plastic"
"78511987.2",78511987,"trust","No",22,"b.HS.only",0,1,0,0,0,0,0,0,0,1,2,41,4.18,2,"b.Plastic"
"78566645.2",78566645,"trust","no",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,40,3.809,2,"b.Plastic"
"78517354.2",78517354,"trust","None!",28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,2,30,5.306,2,"b.Plastic"
"78595773.2",78595773,"trust","no",38,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,2,100,5.258,2,"b.Plastic"
"78526822.2",78526822,"trust","",25,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,0,2,10,28.622,2,"b.Plastic"
"78532223.2",78532223,"trust","No problems",35,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,1,2,100,7.071,2,"b.Plastic"
"78546442.2",78546442,"trust","No",24,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,2,90,16.275,2,"b.Plastic"
"78541123.2",78541123,"trust","",24,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,0,2,23,13.352,2,"b.Plastic"
"78574221.2",78574221,"trust","",28,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,2,10,3.365,2,"b.Plastic"
"78596493.2",78596493,"trust","No",24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,50,4.268,2,"b.Plastic"
"78536824.2",78536824,"trust","",26,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,37,7.635,1,"b.Plastic"
"78572264.2",78572264,"trust","Nope",24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,50,4.751,2,"b.Plastic"
"78590426.2",78590426,"trust","No.",37,"d.4.Yr.Coll",1,0,0,0,0,0,1,0,0,1,2,12,8.67,2,"b.Plastic"
"78597122.2",78597122,"trust","no",36,"b.HS.only",1,0,0,0,0,0,0,0,0,1,2,20,9.12,2,"b.Plastic"
"78516566.2",78516566,"trust","No",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,15,7.677,2,"b.Plastic"
"78532651.2",78532651,"trust","NO",32,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,20,14.047,2,"b.Plastic"
"78527550.2",78527550,"trust","NO",62,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,91,8.116,2,"b.Plastic"
"78538966.2",78538966,"trust","No",60,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,100,17.019,2,"b.Plastic"
"78506627.2",78506627,"trust","no",30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,100,3.011,2,"b.Plastic"
"78556158.2",78556158,"trust","no",22,"b.HS.only",1,0,0,0,0,0,0,0,0,0,2,70,7.352,2,"b.Plastic"
"78508435.2",78508435,"trust","no",30,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,75,6.269,2,"b.Plastic"
"78581615.2",78581615,"trust","",42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,2,15,18.576,2,"b.Plastic"
"78593011.2",78593011,"trust","no",60,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,32,14.787,2,"b.Plastic"
"78561540.2",78561540,"trust","no",24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,90,6.75,2,"b.Plastic"
"78538995.2",78538995,"trust","no",28,"b.HS.only",1,0,0,0,0,0,0,0,0,1,2,24,19.982,2,"b.Plastic"
"78515210.2",78515210,"trust","no",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,2,39,7.583,2,"b.Plastic"
"78557698.3",78557698,"trust","Nope",27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,3,51,11.128,2,"c.Printed"
